tenure,MonthlyCharges,class
0.4328106925625092,0.8936581761704091,0
0.18848851024232707,0.3901336851200735,1
1.2879383306831467,-0.3377334009526884,0
-1.196003856238705,0.8338334841644283,0
0.14776814652229672,-1.1204397880309327,0
-0.9109613101984925,1.1794872601989819,1
0.3513699651224485,-1.4660935640654862,0
-0.21871512695797646,0.679286363148979,0
0.9621754209229038,1.1645310871974868,0
-1.073842765078614,-1.46443176706532,0
-1.196003856238705,0.3203382111130965,1
-1.0331224013585836,-0.46735356696564595,0
-1.1552834925186748,-1.4594463760648215,0
0.02560705536220566,0.8039211381614383,0
-0.21871512695797646,0.4416493921252232,1
1.6137012404433895,-1.3697093380558512,0
-1.2774445836787658,-1.4960059100684764,0
1.572980876723359,-0.27624691194654183,0
-0.7888002190384015,0.7042133181514709,0
-0.3001558543980372,-0.20478964093939855,1
1.4100994218432377,-0.4723389579661445,0
-1.2774445836787658,-0.9742016520163135,1
-1.2367242199587354,-0.6784017859867436,1
0.4328106925625092,-1.2982520670487077,0
-0.3815965818380979,0.3402797751150898,0
1.2879383306831467,-1.481049737066981,0
1.0028957846429343,-1.5009913010689746,0
-1.2774445836787658,0.18905624809997268,1
1.6137012404433895,0.7740087921584479,0
-0.9924020376385532,0.2123214061022985,1
1.1657772395230557,1.2060760122016398,0
1.2879383306831467,0.6493740171459886,0
1.572980876723359,-1.3564149620545218,0
1.328658694403177,1.1396041321949948,0
-1.196003856238705,-1.5009913010689746,0
-1.2774445836787658,-0.6351950639824245,1
-0.09655403579788539,-0.008697594919796056,0
-0.7073594915983408,0.15748210509681626,0
-0.9924020376385532,0.12590796209365981,0
-1.0331224013585836,1.0049985751815391,1
1.5322605130033287,1.4420511862252297,0
1.2064976032430859,0.709198709151969,0
-1.073842765078614,-1.4976677070686424,0
-0.7480798553183711,0.5363718211346926,0
-0.42231694555812826,0.6443886261454906,0
-0.42231694555812826,-1.4827115340671475,0
-0.6666391278783104,-0.017006579920626673,0
-0.9109613101984925,-1.2982520670487077,0
-0.7888002190384015,-0.291203084948037,0
-0.503757672998189,0.5862257311396762,1
-1.2367242199587354,0.16412929309748084,0
0.8400143297628128,0.3037202411114353,0
-0.8702409464784622,-1.4677553610656522,0
1.4915401492832985,-1.491020519067978,0
-1.1552834925186748,0.2040124211014679,1
1.6137012404433895,0.8072447321617704,0
1.0436161483629647,-0.6468276429835874,1
-0.6666391278783104,-1.4744025490663168,0
0.4328106925625092,0.6477122201458226,0
-1.2367242199587354,1.3174164112127704,1
-0.7480798553183711,0.571269558138181,0
0.8400143297628128,1.0000131841810405,1
-0.01511330835782469,-1.4694171580658184,0
0.06632741908223602,-1.33148800705203,0
-0.7073594915983408,0.3220000081132625,1
-1.0331224013585836,0.38847188811990746,1
-0.7073594915983408,1.3489905542159264,0
1.1657772395230557,-1.4694171580658184,0
-1.2774445836787658,-1.156999322034587,1
-1.2774445836787658,-0.6468276429835874,0
-0.9924020376385532,0.6560212051466533,1
0.02560705536220566,0.3319707901142592,0
-0.7888002190384015,0.4815325201292103,1
-1.2774445836787658,-1.328164413051698,1
-0.503757672998189,-0.4307940329619914,0
-1.196003856238705,-1.1420431490330922,0
-0.7888002190384015,-1.4993295040688086,0
0.31064960140241815,-0.2712615209460435,0
0.4328106925625092,0.23724836110479036,0
-1.073842765078614,0.8720548151682492,1
1.4915401492832985,-1.4960059100684764,0
1.6137012404433895,1.4935668932303794,0
1.0843365120829949,-1.5109620830699715,0
-0.503757672998189,1.0565142821866886,0
-0.34087621811806756,-1.3514295710540236,0
1.0843365120829949,1.5484061942358611,0
1.6137012404433895,1.5783185402388515,0
-1.2774445836787658,-1.462769970065154,0
-0.21871512695797646,1.2343265612044643,0
-0.7480798553183711,0.5081212721318682,0
1.572980876723359,1.3556377422165908,0
-0.7888002190384015,0.44995837712605385,0
0.4735310562825395,0.13587874409465647,0
0.02560705536220566,0.5047976781315362,0
1.6137012404433895,-0.30948285194986425,0
-1.2774445836787658,0.5031358811313701,1
-0.5444780367182194,1.3905354792200795,1
1.2879383306831467,1.2526063282062914,0
-1.2367242199587354,-0.6235624849812615,1
-1.2774445836787658,-1.3132082400502028,0
1.1657772395230557,-1.4960059100684764,0
-0.13727439951791576,-1.4876969250676457,0
-0.3815965818380979,0.7324638671542948,0
1.0028957846429343,-0.19980424993890022,0
1.6137012404433895,-0.6484894399837534,0
1.3693790581232073,-0.2712615209460435,0
1.328658694403177,0.6460504231456566,0
-0.9924020376385532,0.5064594751317022,0
-1.1552834925186748,0.17908546609897605,1
1.572980876723359,-1.329826210051864,0
-1.2774445836787658,-1.481049737066981,0
-1.1552834925186748,-0.48895692796780577,1
-0.8295205827584318,-1.5093002860698053,0
-0.34087621811806756,-0.4706771609659783,0
-0.05583367207785505,0.5446808061355232,0
-1.2774445836787658,-0.3177918369506949,1
-0.09655403579788539,0.8354952811645947,0
0.5956921474426307,0.6826099571493112,0
0.8807346934828431,1.437065795224731,0
0.7178532386027217,0.9551446651765554,0
-1.2774445836787658,0.6593447991469853,1
1.6137012404433895,-1.479387940066815,0
-0.13727439951791576,-1.3165318340505352,0
-1.2367242199587354,-0.344380588953353,1
-0.9109613101984925,-1.16863190103575,0
-0.5851984004382497,0.27879328610894344,0
-0.8702409464784622,1.0049985751815391,1
-0.6666391278783104,-1.4960059100684764,0
1.6137012404433895,0.7258166791536302,0
1.6137012404433895,1.476948923228718,0
0.3513699651224485,0.3303089931140932,0
1.328658694403177,0.9850570111795458,0
-0.7888002190384015,-0.33108621295202406,0
-1.1552834925186748,0.3519123541162525,0
0.3513699651224485,0.007920375081865175,0
-0.7073594915983408,0.3203382111130965,1
-1.2774445836787658,-0.5388108379727894,1
0.39209032884247885,1.1379423351948288,0
0.7585736023227521,0.9551446651765554,0
-1.2367242199587354,0.18739445109980665,1
-1.2774445836787658,-0.8163309370005318,1
-0.01511330835782469,0.6294324531439954,0
-0.9109613101984925,-1.4926823160681442,0
1.4100994218432377,-0.17321549793624236,0
1.1657772395230557,1.6730409692483204,0
0.7178532386027217,1.6481140142458286,0
-1.2367242199587354,-0.670092800985913,1
-0.13727439951791576,-0.6567984249845841,0
-1.196003856238705,-0.7847567939973755,1
-0.7888002190384015,1.4005062612210766,1
1.0028957846429343,0.8338334841644283,0
-0.05583367207785505,-0.4956041159684701,0
0.51425142000257,1.61321627724234,0
1.1657772395230557,0.775670589158614,0
0.7178532386027217,-1.3248408190513656,0
-0.5444780367182194,1.3373579752147637,0
1.0843365120829949,-1.5093002860698053,1
1.572980876723359,-1.3464441800535252,0
-0.6666391278783104,0.9867188081797119,1
1.0028957846429343,-0.16656830993557778,0
-1.2774445836787658,-1.328164413051698,1
-0.503757672998189,1.4054916522215746,0
-1.2774445836787658,0.1940416391004708,1
-1.1145631287986444,0.6859335511496437,1
0.7992939660427824,1.3390197722149297,1
-0.4630373092781586,0.0062585780816991465,0
-0.7480798553183711,-0.32443902495135946,0
-1.1145631287986444,-0.4723389579661445,0
-1.073842765078614,-0.3194536339508611,0
-0.9109613101984925,-0.45073559696398474,0
-1.2774445836787658,-1.3082228490497045,0
1.450819785563268,-0.3427187919531867,0
-0.5851984004382497,1.0099839661820376,1
-0.42231694555812826,0.37351571511841225,0
-0.503757672998189,-0.6784017859867436,0
-1.2774445836787658,0.1741000750984775,1
-0.9924020376385532,0.32366180511342857,1
-0.9109613101984925,-0.6617838159850824,1
-0.34087621811806756,0.3768393091187443,1
0.10704778280226637,-0.11837619693076008,0
-0.3815965818380979,0.7324638671542948,0
-1.073842765078614,0.817215514162767,0
-0.8295205827584318,-1.4976677070686424,0
-1.2774445836787658,-1.479387940066815,0
1.572980876723359,0.3751775121185783,0
0.10704778280226637,1.1977670272008092,0
0.31064960140241815,0.3253236021135946,0
-1.2774445836787658,0.29374945911043815,1
-0.3815965818380979,0.004596781081533118,0
-1.1552834925186748,1.0199547481830342,1
-1.1552834925186748,0.852113251166256,0
1.450819785563268,-0.14828854293375052,0
0.22920887396235742,0.5679459641378486,0
0.7992939660427824,-1.328164413051698,0
-0.01511330835782469,0.3369561811147577,1
-0.13727439951791576,0.35855954211691704,0
0.22920887396235742,1.2093996062019723,0
0.636412511162661,0.46491455012754906,0
-1.2774445836787658,-1.5126238800701375,0
-0.42231694555812826,0.8072447321617704,0
0.4328106925625092,1.6713791722481544,0
-1.1145631287986444,0.15249671409631768,0
-1.1145631287986444,0.5264010391336955,1
0.7585736023227521,1.505199472231542,0
1.572980876723359,-1.491020519067978,0
0.22920887396235742,0.5164302571326989,1
-0.34087621811806756,0.9435120861753927,1
0.10704778280226637,0.8886727851699106,0
0.8807346934828431,0.5878875281398424,1
1.6137012404433895,-0.15825932493474715,0
-1.2774445836787658,-0.6634456129852486,0
-0.9516816739185229,-0.5371490409726232,0
1.4915401492832985,-0.15659752793458112,0
0.7992939660427824,1.260915313207122,0
-0.8702409464784622,0.6028437011413375,0
-1.2367242199587354,0.18573265409964015,1
-0.1779947632379461,-0.9592454790148185,0
-0.6259187641582801,0.5945347161405069,0
0.10704778280226637,-1.4926823160681442,0
-0.9924020376385532,-1.5142856770703037,0
0.5549717837226003,1.001674981181207,0
-1.0331224013585836,0.30205844411126875,1
-1.2367242199587354,0.5264010391336955,1
1.450819785563268,0.3668685271177477,1
0.4328106925625092,1.3240635992134344,1
1.450819785563268,0.7773323861587804,0
0.14776814652229672,0.9983513871808746,0
1.2472179669631163,1.284180471209448,1
-0.01511330835782469,-0.3360716039525224,0
1.572980876723359,0.6975661301508064,0
1.3693790581232073,0.08934842809000532,0
1.2472179669631163,-1.4710789550659844,0
0.3513699651224485,-1.479387940066815,0
-1.2774445836787658,0.24389554910545447,0
-1.2367242199587354,0.852113251166256,1
1.5322605130033287,-1.505976692069473,0
-0.3815965818380979,-0.6584602219847501,0
1.2879383306831467,1.071470455188184,0
0.18848851024232707,-0.06519869292544433,0
-0.6259187641582801,-0.670092800985913,0
-1.0331224013585836,0.810568326162103,0
-1.1552834925186748,0.66599198714765,1
-0.4630373092781586,-0.7598298389948838,1
-0.9109613101984925,0.5147684601325327,1
-0.6666391278783104,-0.35435137095434965,0
1.2879383306831467,1.3456669602155942,0
-0.21871512695797646,-1.1304105700319294,1
0.39209032884247885,1.074794049188516,0
-1.1145631287986444,-1.481049737066981,0
0.3513699651224485,1.1312951471941644,0
1.0436161483629647,-0.48064794296697516,0
0.5956921474426307,-1.4694171580658184,0
-0.5851984004382497,0.3701921211180802,0
-1.1145631287986444,1.0548524851865226,1
-0.3815965818380979,-0.15992112193491317,0
-1.2774445836787658,-1.51594747407047,0
1.572980876723359,1.1263097561936661,0
1.6137012404433895,1.5899511192400142,0
0.02560705536220566,-1.4677553610656522,0
-1.2367242199587354,0.6942425361504743,1
-0.34087621811806756,-0.9642308700153168,0
0.9621754209229038,1.1628692901973208,0
0.18848851024232707,1.0415581091851935,0
0.4328106925625092,0.6759627691486465,0
-1.2774445836787658,-1.3098846460498705,0
-0.3001558543980372,1.3356961782145975,1
1.1657772395230557,0.8271862961637642,0
-0.6259187641582801,0.7308020701541288,0
0.3513699651224485,0.7125223031523016,0
-1.2774445836787658,-0.4690153639658122,1
1.6137012404433895,0.001273187081200588,0
-1.2774445836787658,0.8670694241677507,1
0.636412511162661,1.440389389225063,0
-0.8702409464784622,-1.4893587220678117,1
0.9214550572028735,0.6875953481498097,1
0.39209032884247885,-0.33274800995219006,0
0.4735310562825395,0.852113251166256,0
-1.2774445836787658,-0.6900343649879065,0
-0.21871512695797646,1.0249401391835322,0
-0.21871512695797646,0.66599198714765,0
-1.2367242199587354,-0.6800635829869098,0
-0.5444780367182194,-1.491020519067978,0
0.39209032884247885,1.0066603721817051,0
1.3693790581232073,0.8404806721650928,0
0.02560705536220566,1.5002140812310438,0
0.06632741908223602,0.3053820381116013,1
0.02560705536220566,-0.3377334009526884,0
-0.3815965818380979,-1.4860351280674797,0
-0.01511330835782469,-1.4960059100684764,0
-0.8702409464784622,-1.4860351280674797,0
1.4915401492832985,1.1528985081963241,1
1.450819785563268,-0.2945266789483693,0
-0.503757672998189,-1.4976677070686424,0
1.6137012404433895,-1.4943441130683104,0
1.1250568758030253,1.0182929511828682,0
-0.01511330835782469,0.9701008381780506,0
-1.2774445836787658,-1.491020519067978,1
-1.2774445836787658,-1.5009913010689746,1
-1.196003856238705,0.5513279941361873,1
0.5549717837226003,-1.3397969920528607,0
-0.13727439951791576,0.3386179781149238,0
0.7585736023227521,0.7507436341561221,0
0.636412511162661,0.19570343610063728,0
-0.6666391278783104,0.2821168801092755,0
1.5322605130033287,1.1279715531938321,0
0.31064960140241815,-1.328164413051698,0
-0.42231694555812826,0.6161380771426662,1
-1.2774445836787658,0.35025055711608644,1
-1.1145631287986444,-1.3447823830533592,0
-1.0331224013585836,0.16911468409797892,0
-0.13727439951791576,1.1894580421999785,0
0.4735310562825395,-1.2982520670487077,0
-0.9109613101984925,-0.7997129669988705,0
0.9214550572028735,-0.43577942396248975,0
0.7992939660427824,1.3406815692150957,0
-0.9109613101984925,0.7042133181514709,0
-0.5851984004382497,0.3602213391170831,0
1.450819785563268,-0.21642221994056146,0
1.1657772395230557,-1.5076384890696393,1
1.6137012404433895,0.014567563082529763,0
-1.2367242199587354,-0.3759547319565092,0
-0.8295205827584318,-0.6435040489832551,1
0.3513699651224485,-1.4960059100684764,0
-0.25943549067800686,-0.6750781919864113,0
0.14776814652229672,-1.4594463760648215,0
1.6137012404433895,1.638143232244832,0
0.10704778280226637,0.8338334841644283,0
-1.2774445836787658,-0.32277722795119346,0
-0.6666391278783104,1.6015836982411773,0
0.6771328748826914,1.222693982203301,0
0.8807346934828431,1.6580847962468257,0
-0.5851984004382497,0.001273187081200588,0
0.14776814652229672,0.5197538511330313,0
1.1250568758030253,1.3672703212177542,1
-1.2774445836787658,0.1591439020969823,1
0.7992939660427824,-1.3198554280508674,0
-0.9924020376385532,0.9966895901807085,0
1.6137012404433895,1.3539759452164248,0
1.2879383306831467,-1.33148800705203,0
-0.42231694555812826,0.16579109009764686,0
1.1250568758030253,-0.15161213693408257,0
-0.1779947632379461,0.5413572121351906,1
1.1657772395230557,-1.341458789053027,0
-0.34087621811806756,1.3091074262119398,0
-0.1779947632379461,0.9352031011745622,0
-0.09655403579788539,0.5330482271343601,0
-1.2367242199587354,-1.4876969250676457,0
-1.2774445836787658,0.34360336911542183,0
-1.073842765078614,-1.4993295040688086,0
-0.34087621811806756,0.15582030809665023,0
-1.1552834925186748,1.2093996062019723,1
-1.0331224013585836,1.1645310871974868,1
1.6137012404433895,1.7046151122514768,0
1.5322605130033287,-0.8213163280010304,0
1.2879383306831467,1.2409737492051283,0
1.6137012404433895,0.8288480931639302,0
0.4735310562825395,-1.491020519067978,0
-0.7888002190384015,-0.29286488194820304,1
-0.6259187641582801,-1.4660935640654862,0
-1.2774445836787658,-0.32443902495135946,1
-0.9516816739185229,0.17576187209864352,0
-0.34087621811806756,-0.37096934095601086,0
-1.2774445836787658,0.3303089931140932,1
-0.34087621811806756,0.5147684601325327,1
0.10704778280226637,0.3751775121185783,0
-1.0331224013585836,0.3635449331174156,0
-1.1145631287986444,1.0415581091851935,1
-0.7073594915983408,0.14086413509515502,1
-0.8702409464784622,-1.4993295040688086,0
0.636412511162661,-0.6468276429835874,1
-0.503757672998189,0.5546515881365198,0
1.6137012404433895,1.4536837652263923,0
-0.9924020376385532,0.6244470621434969,1
1.6137012404433895,0.6560212051466533,0
-0.7073594915983408,1.1761636661986499,0
1.6137012404433895,0.7922885591602752,0
-1.3181649473987962,-0.4058670779594996,0
-1.2774445836787658,0.31867641411293,1
1.2472179669631163,1.330710787214099,0
-1.2367242199587354,-0.19149526493806962,0
-1.2367242199587354,0.3203382111130965,1
1.1657772395230557,-0.02365376792129126,0
-1.2774445836787658,-1.4744025490663168,0
-0.42231694555812826,-0.6983433499887371,1
-0.1779947632379461,-0.12834697893175698,0
1.5322605130033287,-1.4943441130683104,0
-1.1145631287986444,-1.2068532320395708,1
-0.8295205827584318,1.1612074931971548,1
0.06632741908223602,1.7112623002521414,0
1.572980876723359,0.529724633134028,0
1.5322605130033287,0.014567563082529763,0
0.7992939660427824,0.6410650321451581,0
1.4915401492832985,0.4881797081298749,0
-0.503757672998189,0.9750862291785487,1
-0.8702409464784622,0.4399875951250572,0
-1.2367242199587354,0.9784098231788813,1
-1.073842765078614,0.5230774451333634,1
-1.2774445836787658,-1.4926823160681442,0
-0.503757672998189,0.9817334171792133,0
1.1657772395230557,1.3855500882195813,0
-1.1145631287986444,0.31867641411293,1
0.9621754209229038,1.3523141482162588,0
-0.09655403579788539,1.0049985751815391,0
0.31064960140241815,1.330710787214099,1
-0.1779947632379461,-0.34770418295368527,0
-1.1145631287986444,0.17576187209864352,0
-0.21871512695797646,0.3469269631157544,1
-0.8295205827584318,-1.4860351280674797,0
1.4100994218432377,1.3506523512160928,0
-0.13727439951791576,-0.4374412209626558,0
0.9214550572028735,0.6892571451499757,0
-0.3815965818380979,0.3602213391170831,1
0.06632741908223602,1.1728400721983174,1
0.7992939660427824,0.8803638001690799,0
1.6137012404433895,1.6946443302504801,0
1.0436161483629647,0.9950277931805425,0
0.10704778280226637,-1.5009913010689746,0
0.9621754209229038,1.1678546811978192,0
-0.34087621811806756,-1.451137391063991,0
1.5322605130033287,-1.4860351280674797,0
-1.2367242199587354,0.5047976781315362,0
1.450819785563268,1.4088152462219072,0
-1.2774445836787658,0.6726391751483145,1
-0.8295205827584318,0.8238627021634316,0
1.2472179669631163,0.5579751821368519,0
0.02560705536220566,-0.20977503193989688,0
1.4915401492832985,1.0266019361836989,0
1.1250568758030253,0.5264010391336955,0
1.6137012404433895,1.6065690892416755,0
-0.8702409464784622,-0.19315706193823565,0
-1.2774445836787658,-1.502653098069141,0
-0.9109613101984925,0.707536912151803,1
-0.7888002190384015,-0.6385186579827568,1
0.06632741908223602,0.4715617381282136,0
0.2699292376823878,0.7158458971526336,1
1.328658694403177,1.3390197722149297,0
0.7178532386027217,1.2343265612044643,0
-0.7073594915983408,-1.4960059100684764,0
1.6137012404433895,1.5135084572323727,0
1.6137012404433895,1.6896589392499817,0
0.9214550572028735,-1.5093002860698053,0
-0.3815965818380979,-1.3015756610490399,0
-0.01511330835782469,0.5180920541328649,1
0.9621754209229038,0.1325551500943244,0
-1.2774445836787658,-1.491020519067978,0
0.22920887396235742,0.1940416391004708,0
-0.8702409464784622,0.18074726309914207,0
-1.2774445836787658,-0.5138838829702975,0
0.9621754209229038,1.4121388402222392,0
-1.196003856238705,-1.368047541055685,0
-1.0331224013585836,0.16412929309748084,0
1.0843365120829949,1.15456030519649,0
-1.0331224013585836,-0.015344782920460643,0
1.572980876723359,0.2023506241013014,0
-0.7073594915983408,1.2343265612044643,0
1.572980876723359,0.2904258651101061,0
0.10704778280226637,1.1794872601989819,1
-0.8702409464784622,-0.8096837489998674,0
1.1250568758030253,-1.5126238800701375,0
0.5956921474426307,-0.17155370093607608,0
-0.8702409464784622,0.004596781081533118,0
0.9621754209229038,1.1811490571991479,1
-0.1779947632379461,1.5317882242341998,0
1.1657772395230557,0.5413572121351906,0
-0.05583367207785505,1.1063681921916724,0
-0.9516816739185229,0.1907180451001387,0
0.10704778280226637,0.9900424021800439,0
-1.2367242199587354,-1.4993295040688086,0
-0.8295205827584318,-1.5209328650709681,1
-1.2774445836787658,0.35025055711608644,1
-1.1552834925186748,0.812230123162269,1
-1.2774445836787658,-1.5209328650709681,0
-1.196003856238705,-1.4876969250676457,0
-1.2774445836787658,0.6959043331506403,1
0.7992939660427824,-0.05024251992394914,0
-1.1145631287986444,-1.4843733310673135,0
1.6137012404433895,1.1429277261953275,0
1.572980876723359,0.852113251166256,0
1.6137012404433895,1.5666859612376889,0
0.5549717837226003,-1.3248408190513656,0
1.2472179669631163,0.6227852651433308,0
-0.09655403579788539,0.6493740171459886,0
-1.2774445836787658,-0.6368568609825905,0
-0.8295205827584318,-0.10342002392926512,1
-0.6666391278783104,-0.3294244159518578,0
-1.1552834925186748,0.026200142083692434,0
0.7585736023227521,0.8504514541660895,0
1.328658694403177,-1.4744025490663168,0
-0.6666391278783104,0.3253236021135946,0
-1.2367242199587354,-1.4893587220678117,0
1.3693790581232073,0.31535282011259796,0
0.5549717837226003,1.4586691562268908,0
-0.01511330835782469,1.4885815022298807,0
1.6137012404433895,0.7274784761537968,0
0.22920887396235742,0.5396954151350246,0
0.7585736023227521,-0.5620759959751149,0
1.6137012404433895,1.654761202246493,0
1.328658694403177,1.3456669602155942,1
-0.9516816739185229,-1.156999322034587,1
-0.9516816739185229,0.007920375081865175,1
1.3693790581232073,-1.4694171580658184,0
0.4735310562825395,1.4968904872307114,0
0.7178532386027217,0.15748210509681626,0
-0.7073594915983408,-0.5288400559717925,0
-0.9924020376385532,-1.3132082400502028,0
1.3693790581232073,1.2659007042076202,0
1.0028957846429343,0.7573908221567867,0
-1.0331224013585836,0.45826736212688446,0
-0.9109613101984925,-1.004113998019304,0
1.2064976032430859,0.9069525521717378,0
0.31064960140241815,0.6743009721484805,0
-0.503757672998189,-1.4976677070686424,0
-1.0331224013585836,-1.4876969250676457,1
-0.3001558543980372,1.0099839661820376,0
-0.3815965818380979,0.6477122201458226,0
1.3693790581232073,1.3240635992134344,0
1.6137012404433895,1.5583769762368582,0
0.6771328748826914,0.8404806721650928,1
0.4328106925625092,1.5284646302338678,1
0.5549717837226003,-0.32443902495135946,0
1.6137012404433895,0.8338334841644283,0
-0.9109613101984925,-1.4760643460664828,0
0.31064960140241815,-0.33939519795285467,0
1.328658694403177,1.3539759452164248,1
-0.05583367207785505,1.1528985081963241,0
1.450819785563268,0.2040124211014679,0
0.9621754209229038,1.3224018022132684,1
-0.9109613101984925,0.680948160149145,1
1.450819785563268,-1.3082228490497045,0
0.4328106925625092,-0.2862176939475387,1
-1.2774445836787658,0.8238627021634316,1
0.6771328748826914,0.8338334841644283,0
-0.7073594915983408,-1.3132082400502028,0
-0.503757672998189,0.9900424021800439,1
-1.2774445836787658,-0.6335332669822582,1
0.7178532386027217,0.1624674960973148,0
-1.2367242199587354,0.8222009051632656,1
-0.34087621811806756,0.1741000750984775,0
-1.196003856238705,0.1591439020969823,1
-1.2774445836787658,0.3269853991137606,1
0.10704778280226637,-1.4843733310673135,0
-0.6259187641582801,-1.328164413051698,0
-0.9924020376385532,-1.4993295040688086,1
-0.9109613101984925,1.0083221691818711,0
1.450819785563268,0.8005975441611057,0
0.51425142000257,0.46657634712771506,0
-1.2367242199587354,-1.4926823160681442,1
0.18848851024232707,-1.4760643460664828,0
-1.1552834925186748,-1.3464441800535252,1
-0.9109613101984925,-0.6484894399837534,0
-1.2774445836787658,-1.4860351280674797,0
1.328658694403177,0.1591439020969823,0
1.0028957846429343,-1.504314895069307,0
-1.196003856238705,0.3319707901142592,0
-1.2367242199587354,0.1624674960973148,1
0.6771328748826914,-1.1486903370337564,0
-1.1552834925186748,-0.6351950639824245,1
1.5322605130033287,-0.23137839294205667,0
0.8400143297628128,-1.4926823160681442,0
0.8400143297628128,-1.303237458049206,0
-1.2774445836787658,0.34194157211525583,1
-0.42231694555812826,-1.3265026160515319,0
